Caller Method	Caller Library	setAccessible Called On	Visibility	Callee Name	Field Signature	Callee Library
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::minItems	java.lang.Integer	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.codegen.CodegenModel::getIsNumber()Z		io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.FloatProperty::getEnum()Ljava/util/List;		io.swagger:swagger-models:1.6.3
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenOperation::responses	java.util.List<io.swagger.codegen.CodegenResponse>	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.codegen.config.CodegenConfigurator::setRemoveOperationIdPrefix(Z)Lio/swagger/codegen/config/CodegenConfigurator;		io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::getter	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.AbstractParameter::getName()Ljava/lang/String;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.codegen.config.CodegenConfigurator::setGitRepoId(Ljava/lang/String;)Lio/swagger/codegen/config/CodegenConfigurator;		io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::description	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.AbstractSerializableParameter::getMaximum()Ljava/math/BigDecimal;		io.swagger:swagger-models:1.6.3
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::isMapContainer	boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Operation::getOperationId()Ljava/lang/String;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.AbstractParameter::getPattern()Ljava/lang/String;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.AbstractModel::getExclusiveMaximum()Ljava/lang/Boolean;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::classname	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenParameter::minItems	java.lang.Integer	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.AbstractParameter::isReadOnly()Ljava/lang/Boolean;		io.swagger:swagger-models:1.6.3
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::minLength	java.lang.Integer	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.ArrayModel::getItems()Lio/swagger/models/properties/Property;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::description	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.codegen.config.CodegenConfigurator::setLang(Ljava/lang/String;)Lio/swagger/codegen/config/CodegenConfigurator;		io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::baseType	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::isListContainer	boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenSecurity::flow	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.AbstractSerializableParameter::getMaxItems()Ljava/lang/Integer;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Path::getPut()Lio/swagger/models/Operation;		io.swagger:swagger-models:1.6.3
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenOperation::summary	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::isByteArray	boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.BodyParameter::getSchema()Lio/swagger/models/Model;		io.swagger:swagger-models:1.6.3
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenSecurity::isApiKey	java.lang.Boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenParameter::hasValidation	boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::maximum	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.AbstractSerializableParameter::getItems()Lio/swagger/models/properties/Property;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::hasMoreNonReadOnly	boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenResponse::code	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.AbstractProperty::getFormat()Ljava/lang/String;		io.swagger:swagger-models:1.6.3
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::description	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::setter	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::isEnum	boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.codegen.config.CodegenConfigurator::setGitRepoBaseURL(Ljava/lang/String;)Lio/swagger/codegen/config/CodegenConfigurator;		io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.LongProperty::getEnum()Ljava/util/List;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.AbstractSerializableParameter::getFormat()Ljava/lang/String;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.AbstractSerializableParameter::getMinLength()Ljava/lang/Integer;		io.swagger:swagger-models:1.6.3
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::nameInCamelCase	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.MapProperty::getMaxProperties()Ljava/lang/Integer;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Xml::setPrefix(Ljava/lang/String;)V		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::vendorExtensions	java.util.Map<java.lang.String, java.lang.Object>	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenParameter::dataType	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Constructor	public	java.util.HashSet::java.util.HashSet()V		unknownLib
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Swagger::getProduces()Ljava/util/List;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.AbstractParameter::getVendorExtensions()Ljava/util/Map;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.AbstractNumericProperty::getExclusiveMinimum()Ljava/lang/Boolean;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.DateTimeProperty::getEnum()Ljava/util/List;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.StringProperty::getPattern()Ljava/lang/String;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::xmlPrefix	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::requiredVars	java.util.List<io.swagger.codegen.CodegenProperty>	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Constructor	public	io.swagger.models.Xml::io.swagger.models.Xml()V		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::defaultValueWithParam	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.codegen.config.CodegenConfigurator::setModelPackage(Ljava/lang/String;)Lio/swagger/codegen/config/CodegenConfigurator;		io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Xml::getNamespace()Ljava/lang/String;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.codegen.config.CodegenConfigurator::setInvokerPackage(Ljava/lang/String;)Lio/swagger/codegen/config/CodegenConfigurator;		io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Operation::isDeprecated()Ljava/lang/Boolean;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::example	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenResponse::message	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::isLong	boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::imports	java.util.Set<java.lang.String>	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenSecurity::keyParamName	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenOperation::vendorExtensions	java.util.Map<java.lang.String, java.lang.Object>	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Path::getOptions()Lio/swagger/models/Operation;		io.swagger:swagger-models:1.6.3
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenSecurity::name	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::name	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::classVarName	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Swagger::getParameters()Ljava/util/Map;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.AbstractNumericProperty::getMaximum()Ljava/math/BigDecimal;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::allMandatory	java.util.Set<java.lang.String>	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenParameter::maximum	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.AbstractModel::getTitle()Ljava/lang/String;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::dataType	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenOperation::operationIdLowerCase	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.AbstractProperty::getPosition()Ljava/lang/Integer;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::secondaryParam	boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.samskivert.mustache.DefaultCollector::getField(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/reflect/Field;	com.samskivert:jmustache:1.12	java.lang.reflect.Field	public	io.swagger.codegen.CodegenResponse::hasMore	boolean	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenProperty::xmlNamespace	java.lang.String	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.auth.AbstractSecuritySchemeDefinition::setVendorExtension(Ljava/lang/String;Ljava/lang/Object;)V		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Field	public	io.swagger.codegen.CodegenModel::readOnlyVars	java.util.List<io.swagger.codegen.CodegenProperty>	io.swagger:swagger-codegen:2.4.24-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.AbstractModel::getMaxLength()Ljava/lang/Integer;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.properties.RefProperty::get$ref()Ljava/lang/String;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Operation::getConsumes()Ljava/util/List;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.parameters.BodyParameter::getExamples()Ljava/util/Map;		io.swagger:swagger-models:1.6.3
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V	com.fasterxml.jackson.core:jackson-databind:2.11.1	java.lang.reflect.Method	public	io.swagger.models.Path::getGet()Lio/swagger/models/Operation;		io.swagger:swagger-models:1.6.3
